2023-08-01 13:22:09,18.48,10.95
2023-08-01 13:47:52,13.48,7.82
2023-08-01 14:20:54,11.78,6.68
2023-08-01 14:48:04,19.22,11.01
2023-08-01 15:21:52,13.25,7.96
2023-08-01 15:47:50,15.29,9.11
2023-08-01 16:22:16,14.21,8.26
2023-08-01 16:47:48,13.53,7.56
2023-08-01 17:20:11,16.89,9.72
2023-08-01 17:49:20,16.75,10.12
2023-08-01 18:22:15,14.86,9.07
2023-08-01 18:47:46,13.50,7.89
2023-08-01 19:17:50,13.60,8.33
2023-08-01 19:47:44,12.21,6.96
2023-08-01 20:20:07,12.05,6.88
2023-08-01 20:47:59,14.72,8.74
2023-08-01 21:18:38,13.08,7.84
2023-08-01 21:48:33,18.73,9.24
2023-08-01 22:20:12,12.36,7.40
2023-08-01 22:47:47,12.28,6.96
2023-08-01 23:22:10,11.71,6.75
2023-08-01 23:47:48,14.82,8.99
2023-08-02 00:26:46,18.36,11.49
2023-08-02 01:08:45,16.19,10.41
2023-08-02 01:39:38,14.74,9.22
2023-08-02 02:04:05,18.07,10.67
2023-08-02 02:24:06,16.65,10.52
2023-08-02 02:47:58,17.81,11.38
2023-08-02 03:19:55,14.63,7.85
2023-08-02 03:47:53,15.91,9.10
2023-08-02 04:21:49,16.14,9.46
2023-08-02 04:47:52,15.66,9.51
2023-08-02 05:20:24,14.84,8.49
2023-08-02 05:47:53,17.16,10.11
2023-08-02 06:22:33,16.89,9.70
2023-08-02 06:47:44,12.99,7.73
2023-08-02 07:18:52,11.65,6.67
2023-08-02 07:54:24,15.65,8.92
2023-08-02 08:22:14,18.31,10.97
2023-08-02 08:47:59,14.79,8.23
2023-08-02 09:19:52,18.86,10.29
2023-08-02 09:47:53,15.76,8.29
2023-08-02 10:21:43,19.02,11.23
2023-08-02 10:47:48,14.45,8.62
2023-08-02 11:18:01,13.94,8.17
2023-08-02 11:47:42,12.43,7.31
2023-08-02 12:24:22,13.73,7.54
2023-08-02 12:53:12,34.94,29.55
2023-08-02 13:21:57,18.81,11.70
2023-08-02 13:48:01,16.24,9.78
2023-08-02 14:20:38,17.19,10.01
2023-08-02 14:48:01,16.37,9.38
2023-08-02 15:20:07,17.71,10.72
2023-08-02 15:47:43,12.68,7.42
2023-08-02 16:22:51,13.82,7.88
2023-08-02 16:50:32,18.38,10.75
2023-08-02 17:20:01,14.54,8.39
2023-08-02 17:47:54,13.27,7.27
2023-08-02 18:22:21,17.68,10.60
2023-08-02 18:47:43,12.05,6.75
2023-08-02 19:17:56,18.69,11.28
2023-08-02 19:47:41,12.95,7.54
2023-08-02 20:20:01,18.11,10.63
2023-08-02 20:47:53,19.30,11.44
2023-08-02 21:18:11,12.50,7.02
2023-08-02 21:47:59,15.28,9.28
2023-08-02 22:20:20,12.70,7.36
2023-08-02 22:47:50,17.51,10.13
2023-08-02 23:19:07,15.64,9.00
2023-08-02 23:47:45,13.12,7.39
2023-08-03 00:27:29,18.18,12.31
2023-08-03 00:52:28,28.10,21.56
2023-08-03 01:41:09,15.36,9.38
2023-08-03 02:05:32,17.89,11.03
2023-08-03 02:24:40,20.44,14.23
2023-08-03 02:47:46,13.49,8.30
2023-08-03 03:19:58,14.73,7.99
2023-08-03 03:47:53,18.23,10.68
2023-08-03 04:21:46,17.86,10.40
2023-08-03 04:47:58,18.39,10.51
2023-08-03 05:20:16,12.06,7.19
2023-08-03 05:47:56,18.07,10.41
2023-08-03 06:22:29,16.97,10.02
2023-08-03 06:48:00,16.18,9.58
2023-08-03 07:18:59,14.45,7.66
2023-08-03 07:47:42,11.58,6.39
2023-08-03 08:22:23,17.74,10.63
2023-08-03 08:48:08,20.41,10.59
2023-08-03 09:19:53,20.46,10.67
2023-08-03 09:47:45,12.90,7.25
2023-08-03 10:21:46,14.49,8.02
2023-08-03 13:23:15,14.78,9.44
2023-08-03 13:48:12,17.84,10.08
2023-08-03 14:48:06,18.30,10.52
2023-08-03 15:29:26,19.71,11.32
2023-08-03 15:47:52,13.75,8.47
2023-08-03 17:48:03,16.53,9.41
2023-08-03 19:17:53,13.11,7.36
2023-08-03 19:48:01,16.16,9.10
2023-08-03 21:18:43,18.47,10.81
2023-08-03 21:47:56,16.89,9.83
2023-08-04 00:27:29,14.70,8.75
2023-08-04 01:42:52,22.73,14.05
2023-08-04 02:07:12,14.41,9.27
2023-08-04 02:25:08,20.81,12.85
2023-08-04 02:47:56,14.15,8.18
2023-08-04 04:47:59,18.02,10.60
2023-08-04 06:48:10,19.56,11.53
2023-08-04 07:47:54,13.15,6.97
2023-08-04 08:48:00,16.43,9.83
2023-08-04 09:19:45,13.76,6.86
2023-08-04 10:48:00,15.41,9.15
2023-08-07 15:19:37,16.34,9.83
2023-08-07 15:46:35,16.55,9.75
2023-08-07 16:20:46,13.94,8.47
2023-08-07 16:46:42,18.74,10.74
2023-08-07 17:18:30,12.00,6.87
2023-08-07 17:46:50,16.76,9.57
2023-08-07 18:20:40,16.59,9.90
2023-08-07 18:46:36,18.65,10.74
2023-08-07 19:16:28,14.05,7.91
2023-08-07 19:46:27,15.86,9.30
2023-08-07 20:19:18,12.16,6.97
2023-08-07 20:46:38,12.74,7.32
2023-08-07 21:17:36,16.01,9.27
2023-08-07 21:46:29,15.79,9.26
2023-08-07 22:19:09,18.76,10.66
2023-08-07 22:46:20,13.01,7.40
2023-08-07 23:18:22,15.43,8.85
2023-08-07 23:46:45,18.71,10.49
2023-08-08 00:27:33,23.28,14.48
2023-08-08 00:54:34,26.89,18.17
2023-08-08 01:38:59,18.68,11.69
2023-08-08 02:04:11,12.45,7.27
2023-08-08 02:24:05,14.09,7.02
2023-08-08 02:46:23,12.44,7.01
2023-08-08 03:18:59,12.19,6.80
2023-08-08 03:46:38,14.04,7.48
2023-08-08 04:20:30,15.71,8.93
2023-08-08 04:46:45,16.23,9.73
2023-08-08 05:19:19,18.19,10.72
2023-08-08 05:46:42,17.35,9.84
2023-08-08 06:20:46,15.07,8.80
2023-08-08 06:46:34,19.07,11.37
2023-08-08 07:18:30,19.14,9.38
2023-08-08 07:46:52,18.64,10.79
2023-08-08 08:20:46,18.41,9.31
2023-08-08 08:46:34,12.80,7.66
2023-08-08 09:18:54,17.10,9.87
2023-08-08 09:46:33,19.29,10.85
2023-08-08 10:19:55,15.14,8.44
2023-08-08 10:46:21,12.95,7.81
2023-08-08 11:17:11,12.06,7.00
2023-08-08 11:46:42,14.49,8.43
2023-08-08 12:22:22,13.27,7.20
2023-08-08 12:51:53,47.17,38.67
2023-08-08 13:20:39,17.93,10.75
2023-08-08 13:46:23,13.84,8.21
2023-08-08 14:19:01,13.42,8.05
2023-08-08 14:46:45,17.65,10.07
2023-08-08 15:19:26,15.01,8.76
2023-08-08 15:46:31,17.87,10.32
2023-08-08 16:21:20,21.41,12.03
2023-08-08 16:46:51,15.80,8.84
2023-08-08 17:19:19,17.61,10.80
2023-08-08 17:46:22,14.26,8.60
2023-08-08 18:21:19,18.62,10.89
2023-08-08 18:46:25,13.33,7.71
2023-08-08 19:16:45,12.50,7.40
2023-08-08 19:46:26,13.00,7.57
2023-08-08 20:19:38,14.74,8.65
2023-08-08 20:46:41,17.50,9.01
2023-08-08 21:17:51,12.15,6.97
2023-08-08 21:46:39,17.61,9.08
2023-08-08 22:19:18,12.46,6.88
2023-08-08 22:46:21,12.79,7.43
2023-08-08 23:18:32,15.92,9.05
2023-08-08 23:46:30,15.99,9.36
2023-08-09 00:27:16,14.20,8.96
2023-08-09 01:08:14,18.42,10.90
2023-08-09 01:41:55,19.64,12.56
2023-08-09 02:05:34,18.56,11.34
2023-08-09 02:23:54,17.96,10.39
2023-08-09 02:46:31,18.75,11.15
2023-08-09 03:18:59,12.55,7.12
2023-08-09 03:46:33,12.09,6.86
2023-08-09 04:20:34,12.68,7.51
2023-08-09 04:46:40,17.04,9.60
2023-08-09 05:19:10,12.91,7.48
2023-08-09 05:46:32,12.46,6.71
2023-08-09 06:21:12,19.30,10.74
2023-08-09 06:46:20,13.51,8.36
2023-08-09 07:18:22,12.82,7.70
2023-08-09 07:46:22,12.88,7.55
2023-08-09 08:21:08,19.04,11.22
2023-08-09 08:46:28,12.33,6.90
2023-08-09 09:19:44,15.61,9.19
2023-08-09 09:46:51,18.30,9.14
2023-08-09 10:20:20,14.27,8.29
2023-08-09 10:46:24,12.65,7.34
2023-08-09 11:17:36,14.91,8.31
2023-08-09 11:46:31,19.38,11.67
2023-08-09 12:22:35,11.94,6.79
2023-08-09 12:53:30,57.99,49.67
2023-08-09 13:21:10,17.81,10.07
2023-08-09 13:46:35,18.45,10.95
2023-08-09 14:20:01,19.04,10.89
2023-08-09 14:46:50,17.11,9.60
2023-08-09 15:20:36,16.45,9.30
2023-08-09 15:46:35,17.50,10.53
2023-08-09 16:21:44,17.14,9.75
2023-08-09 16:46:23,12.63,7.10
2023-08-09 17:19:10,16.44,9.43
2023-08-09 17:46:36,16.95,9.46
2023-08-09 18:20:53,12.02,6.88
2023-08-09 18:46:30,14.84,8.64
2023-08-09 19:17:07,14.93,8.90
2023-08-09 19:46:29,14.97,8.88
2023-08-09 20:20:10,19.30,11.06
2023-08-09 20:46:33,19.56,11.41
2023-08-09 21:17:56,16.19,9.64
2023-08-09 21:46:21,12.91,7.56
2023-08-09 22:19:23,20.42,12.18
2023-08-09 22:46:33,19.32,10.98
2023-08-09 23:18:36,15.71,9.36
2023-08-09 23:46:34,17.41,10.02
2023-08-10 00:27:51,25.95,19.29
2023-08-10 01:06:56,16.13,10.44
2023-08-10 01:35:31,22.42,15.80
2023-08-10 02:06:08,18.35,12.29
2023-08-10 02:27:29,17.99,10.46
2023-08-10 02:48:12,18.78,11.00
2023-08-10 03:19:01,12.63,7.48
2023-08-10 03:46:28,13.66,7.79
2023-08-10 04:20:34,15.30,8.98
2023-08-10 04:46:30,13.14,7.09
2023-08-10 05:19:14,12.61,6.80
2023-08-10 05:46:41,16.72,9.34
2023-08-10 06:20:52,13.63,8.02
2023-08-10 06:46:27,13.68,7.93
2023-08-10 07:18:45,12.93,7.52
2023-08-10 07:46:51,18.74,11.16
2023-08-10 08:20:49,14.32,8.92
2023-08-10 08:47:52,23.78,8.72
2023-08-10 09:19:40,15.01,8.84
2023-08-10 09:46:54,22.11,11.21
2023-08-10 10:20:28,15.90,9.32
2023-08-10 10:46:45,21.28,12.21
2023-08-10 11:18:17,21.24,10.94
2023-08-10 11:46:29,13.51,6.90
2023-08-10 12:23:45,14.30,8.49
2023-08-10 12:53:21,45.56,39.05
2023-08-10 13:21:35,21.32,12.10
2023-08-10 13:46:46,17.69,9.37
2023-08-10 14:20:25,18.34,10.46
2023-08-10 14:46:37,18.57,11.03
2023-08-10 15:20:11,12.39,7.27
2023-08-10 15:46:31,13.65,8.40
2023-08-10 16:21:03,13.81,8.30
2023-08-10 16:46:45,17.56,10.13
2023-08-10 17:18:57,19.33,11.14
2023-08-10 17:46:41,16.38,9.40
2023-08-10 18:21:05,17.50,9.69
2023-08-10 18:46:38,16.79,9.43
2023-08-10 19:16:40,16.43,9.07
2023-08-10 19:46:19,12.24,6.88
2023-08-10 20:18:15,12.94,6.80
2023-08-10 20:46:29,15.02,8.96
2023-08-10 21:17:20,14.13,7.21
2023-08-10 21:46:47,16.68,9.32
2023-08-10 22:19:14,17.14,10.14
2023-08-10 22:46:34,18.03,11.03
2023-08-10 23:18:30,15.83,8.95
2023-08-10 23:46:37,12.01,6.91
2023-08-11 00:24:34,16.40,10.31
2023-08-11 01:06:24,18.55,12.02
2023-08-11 01:32:24,19.52,12.20
2023-08-11 01:55:53,15.29,9.23
2023-08-11 02:20:45,16.51,10.53
2023-08-11 02:46:55,15.76,8.75
2023-08-11 03:19:02,16.20,9.62
2023-08-11 03:46:26,12.63,7.04
2023-08-11 04:21:01,14.85,7.63
2023-08-11 04:46:50,18.47,10.59
2023-08-11 05:19:18,19.10,11.03
2023-08-11 05:46:54,16.55,9.03
2023-08-11 06:21:13,16.80,9.48
2023-08-11 06:46:51,16.58,9.89
2023-08-11 07:18:46,14.41,7.50
2023-08-11 07:46:35,15.75,9.13
2023-08-11 08:20:57,19.45,11.29
2023-08-11 08:46:48,13.49,7.61
2023-08-11 09:18:43,16.77,9.43
2023-08-11 09:46:44,16.24,9.38
2023-08-11 10:19:58,12.60,7.39
2023-08-11 10:46:40,12.30,6.91
2023-08-11 11:17:15,15.89,9.36
2023-08-11 11:46:45,20.89,11.80
2023-08-11 12:22:16,12.84,7.71
2023-08-11 12:51:07,48.08,40.67
2023-08-11 13:20:17,14.22,8.87
2023-08-11 13:46:42,13.05,7.28
2023-08-11 14:19:04,13.25,7.74
2023-08-11 14:47:07,16.43,7.89
2023-08-11 15:19:06,14.91,8.57
2023-08-11 15:46:42,12.54,7.00
2023-08-11 16:21:19,19.39,11.38
2023-08-11 16:46:35,13.46,7.67
2023-08-11 17:19:02,18.49,11.20
2023-08-11 17:46:27,13.28,7.85
2023-08-11 18:21:00,16.53,9.45
2023-08-11 18:46:53,17.64,10.67
2023-08-11 19:16:57,13.98,8.40
2023-08-11 19:46:38,12.10,6.90
2023-08-11 20:19:04,12.78,7.37
2023-08-11 20:46:43,12.95,7.41
2023-08-11 21:17:21,14.73,8.61
2023-08-11 21:46:45,15.65,9.18
2023-08-11 22:19:12,15.52,9.23
2023-08-11 22:46:38,16.01,8.87
2023-08-11 23:18:19,16.05,9.40
2023-08-11 23:46:37,16.10,9.54
2023-08-12 00:24:32,16.97,10.85
2023-08-12 01:06:31,21.75,13.51
2023-08-12 01:31:23,17.71,11.67
2023-08-12 01:55:03,17.65,11.73
2023-08-12 02:19:50,13.34,8.05
2023-08-12 02:46:45,19.12,11.07
2023-08-12 03:18:38,15.49,9.30
2023-08-12 03:46:37,12.63,7.31
2023-08-12 04:20:21,13.68,7.94
2023-08-12 04:46:58,17.00,9.47
2023-08-12 05:18:44,11.92,6.75
2023-08-12 05:46:33,16.47,9.62
2023-08-12 06:20:44,17.84,10.92
2023-08-12 06:46:44,22.17,12.10
2023-08-12 07:17:04,16.55,9.85
2023-08-12 07:46:31,17.13,9.48
2023-08-12 08:20:21,12.96,6.84
2023-08-12 08:46:41,18.24,10.97
2023-08-12 09:17:52,17.54,9.35
2023-08-12 09:46:45,14.61,8.60
2023-08-12 10:19:25,14.81,8.68
2023-08-12 10:46:40,12.96,7.17
2023-08-12 11:16:46,16.40,8.76
2023-08-12 11:46:43,13.64,7.56
2023-08-12 12:22:03,14.73,8.69
2023-08-12 12:49:44,38.04,31.06
2023-08-12 13:19:09,16.70,9.86
2023-08-12 13:47:00,16.60,8.11
2023-08-12 14:18:19,13.00,7.34
2023-08-12 14:46:50,13.23,7.09
2023-08-12 15:18:11,13.68,7.10
2023-08-12 15:46:52,18.54,10.99
2023-08-12 16:20:36,15.04,8.92
2023-08-12 16:46:57,15.70,8.98
2023-08-12 17:18:13,15.11,8.81
2023-08-12 17:46:45,17.10,9.87
2023-08-12 18:20:27,17.21,9.20
2023-08-12 18:46:34,13.18,7.15
2023-08-12 19:16:40,14.37,8.48
2023-08-12 19:46:44,16.40,8.61
2023-08-12 20:18:22,17.18,9.70
2023-08-12 20:46:37,14.30,7.30
2023-08-12 21:16:49,16.40,9.45
2023-08-12 21:46:52,17.30,9.61
2023-08-12 22:18:40,12.52,7.03
2023-08-12 22:46:47,18.70,10.43
2023-08-12 23:18:28,18.93,10.89
2023-08-12 23:46:32,16.12,9.46
2023-08-13 00:24:32,14.61,9.43
2023-08-13 01:06:39,17.34,11.37
2023-08-13 01:34:21,18.10,11.58
2023-08-13 01:57:57,22.93,14.47
2023-08-13 02:20:55,15.88,7.75
2023-08-13 02:46:39,12.79,7.40
2023-08-13 03:18:45,14.34,7.81
2023-08-13 03:46:42,16.07,9.65
2023-08-13 04:20:22,13.92,6.97
2023-08-13 04:46:40,17.03,10.21
2023-08-13 05:18:43,12.25,7.04
2023-08-13 05:46:48,16.33,9.70
2023-08-13 06:20:37,13.16,7.54
2023-08-13 06:46:38,12.84,7.26
2023-08-13 07:17:28,19.67,10.64
2023-08-13 07:46:40,16.82,9.34
2023-08-13 08:20:05,16.56,9.93
2023-08-13 08:46:29,15.15,8.82
2023-08-13 09:18:06,15.18,6.62
2023-08-13 09:46:40,16.64,9.46
2023-08-13 10:19:50,20.15,11.94
2023-08-13 10:46:51,19.01,11.17
2023-08-13 11:16:43,18.65,10.42
2023-08-13 11:46:37,16.24,8.89
